"year","years_since","years_since_tech_improve","post","group_text","group","country","species","genus","sci_name","landings","aquaculture","price_per_ton_wild"
1997,35,14,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",120,0,7794.93600602549
1997,35,14,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",160,0,7794.93600602549
1997,35,14,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",9896,0,11863
1997,35,14,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",7798,0,7794.93600602549
1997,35,14,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",534,0,7794.93600602549
1997,35,14,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",38,0,7794.93600602549
1997,35,14,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",7502,0,7794.93600602549
1997,35,14,1,"Lobster","0","COL","NUG","Panulirus","Panulirus gracilis",7,0,NA
1997,35,14,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",184,0,7794.93600602549
1997,35,14,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",196,0,7794.93600602549
1997,35,14,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",8996,0,7794.93600602549
1997,35,14,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",1061,0,7794.93600602549
1997,35,14,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",50,0,NA
1997,35,14,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",14,0,7794.93600602549
1997,35,14,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",3528,0,7794.93600602549
1997,35,14,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,7794.93600602549
1997,35,14,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",271,0,7794.93600602549
1997,35,14,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1068,0,7186.22650526728
1997,35,14,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",8,0,7794.93600602549
1997,35,14,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",844,0,7794.93600602549
1997,35,14,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",110,0,7794.93600602549
1997,35,14,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",152,0,NA
1997,35,14,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",4012,0,7794.93600602549
1997,35,14,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",12,0,NA
1997,35,14,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",181,0,7794.93600602549
1997,35,14,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",14,0,7186.22650526728
1997,35,14,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",2783,0,7794.93600602549
1997,35,14,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",619,0,7794.93600602549
1997,35,14,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",5,0,7794.93600602549
1997,35,14,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",80,0,7794.93600602549
1997,35,14,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",482,0,5549.77682163311
1998,36,15,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",130,0,6973.78722678697
1998,36,15,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",357,0,6973.78722678697
1998,36,15,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",10400,0,9177.9996085852
1998,36,15,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",7553,0,6973.78722678697
1998,36,15,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",468,0,6973.78722678697
1998,36,15,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",30,0,6973.78722678697
1998,36,15,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",6002,0,6973.78722678697
1998,36,15,1,"Lobster","0","COL","NUG","Panulirus","Panulirus gracilis",6,0,NA
1998,36,15,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",108,0,6973.78722678697
1998,36,15,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",40,0,6973.78722678697
1998,36,15,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",9417,0,6973.78722678697
1998,36,15,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",863,0,6973.78722678697
1998,36,15,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",50,0,NA
1998,36,15,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",31,0,6973.78722678697
1998,36,15,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",3711,0,6973.78722678697
1998,36,15,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,6973.78722678697
1998,36,15,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",170,0,6973.78722678697
1998,36,15,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1084,0,5205.4541302449
1998,36,15,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",25,0,6973.78722678697
1998,36,15,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",613,0,6973.78722678697
1998,36,15,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",120,0,6973.78722678697
1998,36,15,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",66,0,NA
1998,36,15,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",3729,0,6973.78722678697
1998,36,15,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",669,0,NA
1998,36,15,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",230,0,6973.78722678697
1998,36,15,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",9,0,6973.78722678697
1998,36,15,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",14,0,5205.4541302449
1998,36,15,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",2343,0,6973.78722678697
1998,36,15,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",260,0,6973.78722678697
1998,36,15,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",6,0,6973.78722678697
1998,36,15,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",90,0,6973.78722678697
1998,36,15,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",828,0,5536.53051042707
1999,37,16,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",140,0,7419.00041429154
1999,37,16,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",274,0,7419.00041429154
1999,37,16,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",13065,0,10480.9996191499
1999,37,16,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",8225,0,7419.00041429154
1999,37,16,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",552,0,7419.00041429154
1999,37,16,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",36,0,7419.00041429154
1999,37,16,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",6334,0,7419.00041429154
1999,37,16,1,"Lobster","0","COL","NUG","Panulirus","Panulirus gracilis",1,0,NA
1999,37,16,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",319,0,7419.00041429154
1999,37,16,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",163,0,7419.00041429154
1999,37,16,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",9879,0,7419.00041429154
1999,37,16,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",828,0,7419.00041429154
1999,37,16,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",50,0,NA
1999,37,16,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",72,0,7419.00041429154
1999,37,16,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",4623,0,7419.00041429154
1999,37,16,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,7419.00041429154
1999,37,16,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",330,0,7419.00041429154
1999,37,16,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1154,0,6017.09168252216
1999,37,16,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",29,0,7419.00041429154
1999,37,16,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",645,0,7419.00041429154
1999,37,16,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",150,0,7419.00041429154
1999,37,16,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",131,0,NA
1999,37,16,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",5141,0,7419.00041429154
1999,37,16,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",496,0,NA
1999,37,16,1,"Lobster","0","PRI","SLC","Panulirus","Panulirus argus",209,0,7419.00041429154
1999,37,16,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",315,0,7419.00041429154
1999,37,16,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",15,0,7419.00041429154
1999,37,16,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",12,0,6017.09168252216
1999,37,16,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",2749,0,7419.00041429154
1999,37,16,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",95,0,7419.00041429154
1999,37,16,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",4,0,7419.00041429154
1999,37,16,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",94,0,7419.00041429154
1999,37,16,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",334,0,6620.2235038482
2000,38,17,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",150,0,8141.54770494118
2000,38,17,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",275,0,8141.54770494118
2000,38,17,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",14605,0,14039.9994555982
2000,38,17,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",9023,0,8141.54770494118
2000,38,17,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",503,0,8141.54770494118
2000,38,17,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",29,0,8141.54770494118
2000,38,17,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",6469,0,8141.54770494118
2000,38,17,1,"Lobster","0","COL","NUG","Panulirus","Panulirus gracilis",5,0,NA
2000,38,17,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",516,0,8141.54770494118
2000,38,17,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",271,0,8141.54770494118
2000,38,17,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",7478,0,8141.54770494118
2000,38,17,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",1286,0,8141.54770494118
2000,38,17,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",50,0,NA
2000,38,17,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",47,0,8141.54770494118
2000,38,17,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",2691,0,8141.54770494118
2000,38,17,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,8141.54770494118
2000,38,17,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",517,0,8141.54770494118
2000,38,17,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1244,0,8507.87410975312
2000,38,17,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",26,0,8141.54770494118
2000,38,17,1,"Lobster","0","KOR","LOJ","Panulirus","Panulirus longipes",461,0,8507.87410975312
2000,38,17,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",747,0,8141.54770494118
2000,38,17,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",200,0,8141.54770494118
2000,38,17,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",354,0,NA
2000,38,17,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",6180,0,8141.54770494118
2000,38,17,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",278,0,NA
2000,38,17,1,"Lobster","0","PRI","SLC","Panulirus","Panulirus argus",212,0,8141.54770494118
2000,38,17,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",187,0,8141.54770494118
2000,38,17,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",5,0,8141.54770494118
2000,38,17,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",11,0,8507.87410975312
2000,38,17,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",2571,0,8141.54770494118
2000,38,17,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",105,0,8141.54770494118
2000,38,17,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",3,0,8141.54770494118
2000,38,17,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",100,0,8141.54770494118
2000,38,17,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",168,0,10170.6092317844
2001,39,18,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",160,0,7864.48820024377
2001,39,18,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",272,0,7864.48820024377
2001,39,18,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",11353,0,10101
2001,39,18,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",7042,0,7864.48820024377
2001,39,18,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",394,0,7864.48820024377
2001,39,18,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",21,0,7864.48820024377
2001,39,18,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",7139,0,7864.48820024377
2001,39,18,1,"Lobster","0","COL","NUG","Panulirus","Panulirus gracilis",9,0,NA
2001,39,18,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",356,0,7864.48820024377
2001,39,18,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",39,0,7864.48820024377
2001,39,18,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",6776,0,7864.48820024377
2001,39,18,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",1209,0,7864.48820024377
2001,39,18,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",33,0,NA
2001,39,18,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",32,0,7864.48820024377
2001,39,18,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",3087,0,7864.48820024377
2001,39,18,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,7864.48820024377
2001,39,18,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",309,0,7864.48820024377
2001,39,18,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1486,0,6562.93840326059
2001,39,18,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",33,0,7864.48820024377
2001,39,18,1,"Lobster","0","KOR","LOJ","Panulirus","Panulirus longipes",415,0,6562.93840326059
2001,39,18,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",782,0,7864.48820024377
2001,39,18,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",190,0,7864.48820024377
2001,39,18,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",337,0,NA
2001,39,18,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",3858,0,7864.48820024377
2001,39,18,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",62,0,NA
2001,39,18,1,"Lobster","0","PRI","SLC","Panulirus","Panulirus argus",190,0,7864.48820024377
2001,39,18,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",291,0,7864.48820024377
2001,39,18,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",1,0,7864.48820024377
2001,39,18,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",23,0,6562.93840326059
2001,39,18,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",1527,0,7864.48820024377
2001,39,18,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",78,0,7864.48820024377
2001,39,18,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",125,0,7864.48820024377
2001,39,18,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",110,0,7864.48820024377
2001,39,18,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",202,0,7590.83834741654
2002,40,19,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",170,0,7317.22983887928
2002,40,19,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",276,0,7317.22983887928
2002,40,19,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",9050,0,10060
2002,40,19,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",10012,0,7317.22983887928
2002,40,19,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",525,0,7317.22983887928
2002,40,19,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",26,0,7317.22983887928
2002,40,19,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",6807,0,7317.22983887928
2002,40,19,1,"Lobster","0","COL","NUG","Panulirus","Panulirus gracilis",3,0,NA
2002,40,19,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",339,0,7317.22983887928
2002,40,19,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",57,0,7317.22983887928
2002,40,19,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",7972,0,7317.22983887928
2002,40,19,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",2451,0,7317.22983887928
2002,40,19,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",38,0,NA
2002,40,19,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",24,0,7317.22983887928
2002,40,19,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",3578,0,7317.22983887928
2002,40,19,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,7317.22983887928
2002,40,19,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",359,0,7317.22983887928
2002,40,19,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1378,0,6376.67737272629
2002,40,19,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",10,0,7317.22983887928
2002,40,19,1,"Lobster","0","KOR","LOJ","Panulirus","Panulirus longipes",391,0,6376.67737272629
2002,40,19,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",1070,0,7317.22983887928
2002,40,19,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",190,0,7317.22983887928
2002,40,19,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",167,0,NA
2002,40,19,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",4326,0,7317.22983887928
2002,40,19,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",20,0,NA
2002,40,19,1,"Lobster","0","PRI","SLC","Panulirus","Panulirus argus",158,0,7317.22983887928
2002,40,19,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",323,0,7317.22983887928
2002,40,19,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",3,0,7317.22983887928
2002,40,19,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",13,0,6376.67737272629
2002,40,19,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",2047,0,7317.22983887928
2002,40,19,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",88,0,7317.22983887928
2002,40,19,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",168,0,7317.22983887928
2002,40,19,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",120,0,7317.22983887928
2002,40,19,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",328,0,7277.11310521294
2003,41,20,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",180,0,6946.14532536742
2003,41,20,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",243,0,6946.14532536742
2003,41,20,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",11477,0,11271.9995511374
2003,41,20,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",10378,0,6946.14532536742
2003,41,20,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",541,0,6946.14532536742
2003,41,20,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",31,0,6946.14532536742
2003,41,20,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",6320,0,6946.14532536742
2003,41,20,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",271,0,6946.14532536742
2003,41,20,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",28,0,6946.14532536742
2003,41,20,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",5265,0,6946.14532536742
2003,41,20,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",803,0,6946.14532536742
2003,41,20,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",25,0,NA
2003,41,20,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",26,0,6946.14532536742
2003,41,20,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",4185,0,6946.14532536742
2003,41,20,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",900,0,6946.14532536742
2003,41,20,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",330,0,6946.14532536742
2003,41,20,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1472,0,5794.70389129749
2003,41,20,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",25,0,6946.14532536742
2003,41,20,1,"Lobster","0","KOR","LOJ","Panulirus","Panulirus longipes",393,0,5794.70389129749
2003,41,20,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",926,0,6946.14532536742
2003,41,20,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",190,0,6946.14532536742
2003,41,20,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",71,0,NA
2003,41,20,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",3851,0,6946.14532536742
2003,41,20,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",24,0,NA
2003,41,20,1,"Lobster","0","PRI","SLC","Panulirus","Panulirus argus",196,0,6946.14532536742
2003,41,20,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",182,0,6946.14532536742
2003,41,20,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",2,0,6946.14532536742
2003,41,20,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",217,0,5794.70389129749
2003,41,20,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",1887,0,6946.14532536742
2003,41,20,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",106,0,6946.14532536742
2003,41,20,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",138,0,6946.14532536742
2003,41,20,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",130,0,6946.14532536742
2003,41,20,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",437,0,6182.26535242492
2004,42,21,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",190,0,6760.8873243631
2004,42,21,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",245,0,6760.8873243631
2004,42,21,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",13745,0,12887
2004,42,21,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",9317,0,6760.8873243631
2004,42,21,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",555,0,6760.8873243631
2004,42,21,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",27,0,6760.8873243631
2004,42,21,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",8689,0,6760.8873243631
2004,42,21,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",272,0,6760.8873243631
2004,42,21,1,"Lobster","0","CRI","SLC","Panulirus","Panulirus argus",81,0,6760.8873243631
2004,42,21,1,"Lobster","0","CUB","SLC","Panulirus","Panulirus argus",7601,0,6760.8873243631
2004,42,21,1,"Lobster","0","DOM","SLC","Panulirus","Panulirus argus",1007,0,6760.8873243631
2004,42,21,1,"Lobster","0","ECU","NUG","Panulirus","Panulirus gracilis",6,0,NA
2004,42,21,1,"Lobster","0","GRD","SLC","Panulirus","Panulirus argus",19,0,6760.8873243631
2004,42,21,1,"Lobster","0","HND","SLC","Panulirus","Panulirus argus",4814,0,6760.8873243631
2004,42,21,1,"Lobster","0","HTI","SLC","Panulirus","Panulirus argus",850,0,6760.8873243631
2004,42,21,1,"Lobster","0","JAM","SLC","Panulirus","Panulirus argus",300,0,6760.8873243631
2004,42,21,1,"Lobster","0","JPN","LOJ","Panulirus","Panulirus longipes",1271,0,6414.05209696074
2004,42,21,1,"Lobster","0","KNA","SLC","Panulirus","Panulirus argus",40,0,6760.8873243631
2004,42,21,1,"Lobster","0","KOR","LOJ","Panulirus","Panulirus longipes",595,0,6414.05209696074
2004,42,21,1,"Lobster","0","MEX","SLC","Panulirus","Panulirus argus",795,0,6760.8873243631
2004,42,21,1,"Lobster","0","MTQ","SLC","Panulirus","Panulirus argus",190,0,6760.8873243631
2004,42,21,1,"Lobster","0","NIC","NUG","Panulirus","Panulirus gracilis",118,0,NA
2004,42,21,1,"Lobster","0","NIC","SLC","Panulirus","Panulirus argus",4257,0,6760.8873243631
2004,42,21,1,"Lobster","0","PER","NUG","Panulirus","Panulirus gracilis",6,0,NA
2004,42,21,1,"Lobster","0","PRI","SLC","Panulirus","Panulirus argus",158,0,6760.8873243631
2004,42,21,1,"Lobster","0","TCA","SLC","Panulirus","Panulirus argus",278,0,6760.8873243631
2004,42,21,1,"Lobster","0","TTO","SLC","Panulirus","Panulirus argus",12,0,6760.8873243631
2004,42,21,1,"Lobster","0","TWN","LOJ","Panulirus","Panulirus longipes",23,0,6414.05209696074
2004,42,21,1,"Lobster","0","USA","SLC","Panulirus","Panulirus argus",2266,0,6760.8873243631
2004,42,21,1,"Lobster","0","VCT","SLC","Panulirus","Panulirus argus",38,0,6760.8873243631
2004,42,21,1,"Lobster","0","VEN","SLC","Panulirus","Panulirus argus",90,0,6760.8873243631
2004,42,21,1,"Lobster","0","VGB","SLC","Panulirus","Panulirus argus",47,0,6760.8873243631
2004,42,21,1,"Lobster","0","VIR","SLC","Panulirus","Panulirus argus",150,0,6760.8873243631
2004,42,21,1,"Lobster","0","YEM","LOK","Panulirus","Panulirus homarus",216,0,5992.58682037494
2005,43,22,1,"Lobster","0","AIA","SLC","Panulirus","Panulirus argus",200,0,7429.86129119724
2005,43,22,1,"Lobster","0","ATG","SLC","Panulirus","Panulirus argus",309,0,7429.86129119724
2005,43,22,1,"Lobster","0","AUS","LOA","Panulirus","Panulirus cygnus",12304,0,12746
2005,43,22,1,"Lobster","0","BHS","SLC","Panulirus","Panulirus argus",9278,0,7429.86129119724
2005,43,22,1,"Lobster","0","BLZ","SLC","Panulirus","Panulirus argus",439,0,7429.86129119724
2005,43,22,1,"Lobster","0","BMU","SLC","Panulirus","Panulirus argus",30,0,7429.86129119724
2005,43,22,1,"Lobster","0","BRA","SLC","Panulirus","Panulirus argus",6927,0,7429.86129119724
2005,43,22,1,"Lobster","0","COL","SLC","Panulirus","Panulirus argus",289,0,7429.86129119724
